SubmissionDate,starttime,endtime,deviceid,devicephonenum,username,device_info,duration,caseid,Date,Enumerator,Hospital,Diet,Breakfast,Lunch,Dinner,Male,Female,a9_4,a5_13,a14_18,a19_25,a25_,k1,w2,s3,e4,n5,instanceID,formdef_version,KEY
"7/27/2025, 7:48:22 PM","7/27/2025, 7:47:50 PM","7/27/2025, 7:48:21 PM",8b1ba51b8d99b240,+250796164370,nap,samsung|SM-X115|14|SurveyCTO Collect 2.81.4 (461ba40),31,,7/26/2025,7,3,3,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,uuid:eecabfa2-3749-40a2-a327-df2f0682b7d0,2505131025,uuid:eecabfa2-3749-40a2-a327-df2f0682b7d0
"7/27/2025, 9:02:29 PM","7/27/2025, 8:53:34 PM","7/27/2025, 8:54:34 PM",8f95c3041617bd5e,,nap,TECNO|TECNO KG5j|11|SurveyCTO Collect 2.81.4 (461ba40),60,,7/27/2025,6,4,1,0,10,10,4,6,8,2,0,0,0,10,0,0,0,0,uuid:f1e6b423-dcb4-47fa-8600-06193af4b918,2505051442,uuid:f1e6b423-dcb4-47fa-8600-06193af4b918
"7/27/2025, 9:02:30 PM","7/27/2025, 8:54:38 PM","7/27/2025, 8:56:16 PM",8f95c3041617bd5e,,nap,TECNO|TECNO KG5j|11|SurveyCTO Collect 2.81.4 (461ba40),98,,7/27/2025,6,4,2,0,20,20,0,20,0,0,0,6,14,17,0,3,0,0,uuid:6e55a5d9-081f-4413-aae2-71f9a7c3172c,2505051442,uuid:6e55a5d9-081f-4413-aae2-71f9a7c3172c
"7/27/2025, 9:02:31 PM","7/27/2025, 8:56:22 PM","7/27/2025, 8:58:44 PM",8f95c3041617bd5e,,nap,TECNO|TECNO KG5j|11|SurveyCTO Collect 2.81.4 (461ba40),142,,7/27/2025,6,4,3,3,18,18,7,11,0,0,0,2,16,11,0,3,2,2,uuid:dcded362-8a19-4515-84a7-ad901717b8d4,2505051442,uuid:dcded362-8a19-4515-84a7-ad901717b8d4
"7/27/2025, 9:02:32 PM","7/27/2025, 8:58:49 PM","7/27/2025, 9:01:17 PM",8f95c3041617bd5e,,nap,TECNO|TECNO KG5j|11|SurveyCTO Collect 2.81.4 (461ba40),148,,7/27/2025,6,4,4,0,16,16,10,6,0,0,0,0,16,7,1,3,2,3,uuid:23dd1196-21d4-47d9-8655-c04c56adc2ac,2505051442,uuid:23dd1196-21d4-47d9-8655-c04c56adc2ac
"7/27/2025, 9:02:33 PM","7/27/2025, 9:01:22 PM","7/27/2025, 9:02:23 PM",8f95c3041617bd5e,,nap,TECNO|TECNO KG5j|11|SurveyCTO Collect 2.81.4 (461ba40),61,,7/27/2025,6,4,6,5,5,5,1,4,0,0,1,0,4,4,0,0,0,1,uuid:9d6e6a10-5956-479e-9c6f-b54ed0cca80e,2505051442,uuid:9d6e6a10-5956-479e-9c6f-b54ed0cca80e
"7/28/2025, 9:19:50 AM","7/28/2025, 9:17:28 AM","7/28/2025, 9:19:48 AM",3fed9ca5a571f611,+250796179959,nap,samsung|SM-X115|14|SurveyCTO Collect 2.81.4 (461ba40),140,,7/25/2025,5,2,1,35,35,35,11,24,35,0,0,0,0,21,3,3,1,6,uuid:8f4198e5-d8ec-45d2-9e9a-601fa08d0c09,2505131025,uuid:8f4198e5-d8ec-45d2-9e9a-601fa08d0c09
"7/28/2025, 9:28:03 AM","7/28/2025, 9:19:52 AM","7/28/2025, 9:28:02 AM",3fed9ca5a571f611,+250796179959,nap,samsung|SM-X115|14|SurveyCTO Collect 2.81.4 (461ba40),490,,7/25/2025,5,2,2,114,114,114,0,114,0,0,0,40,74,70,11,9,6,18,uuid:b99766fc-2238-4c49-86fe-6a372bde0951,2505131025,uuid:b99766fc-2238-4c49-86fe-6a372bde0951
"7/28/2025, 9:34:15 AM","7/28/2025, 9:28:07 AM","7/28/2025, 9:34:14 AM",3fed9ca5a571f611,+250796179959,nap,samsung|SM-X115|14|SurveyCTO Collect 2.81.4 (461ba40),366,,7/25/2025,5,2,3,28,28,28,19,9,0,0,8,6,14,18,2,1,3,4,uuid:49f65eef-c8c0-4a03-9c6c-b55c834da120,2505131025,uuid:49f65eef-c8c0-4a03-9c6c-b55c834da120
"7/28/2025, 9:36:07 AM","7/28/2025, 9:34:27 AM","7/28/2025, 9:36:06 AM",3fed9ca5a571f611,+250796179959,nap,samsung|SM-X115|14|SurveyCTO Collect 2.81.4 (461ba40),100,,7/25/2025,5,2,4,9,9,9,7,2,0,0,0,0,9,5,0,0,1,3,uuid:825af90e-e7e6-4f92-88a5-b2ca5fb73b22,2505131025,uuid:825af90e-e7e6-4f92-88a5-b2ca5fb73b22
"7/28/2025, 10:03:37 AM","7/28/2025, 9:36:13 AM","7/28/2025, 9:56:12 AM",3fed9ca5a571f611,+250796179959,nap,samsung|SM-X115|14|SurveyCTO Collect 2.81.4 (461ba40),658,,7/25/2025,5,2,5,3,3,3,2,1,0,0,0,0,3,3,0,0,0,0,uuid:41fd0368-210c-4446-b7ba-6818b1fe61e2,2505131025,uuid:41fd0368-210c-4446-b7ba-6818b1fe61e2
"7/28/2025, 10:03:37 AM","7/28/2025, 9:56:17 AM","7/28/2025, 9:57:02 AM",3fed9ca5a571f611,+250796179959,nap,samsung|SM-X115|14|SurveyCTO Collect 2.81.4 (461ba40),45,,7/25/2025,5,2,6,2,2,2,0,2,0,0,0,0,2,2,0,0,0,0,uuid:884df117-44cf-4d30-9f1c-749f64cde32d,2505131025,uuid:884df117-44cf-4d30-9f1c-749f64cde32d
"7/28/2025, 10:31:25 AM","7/28/2025, 10:03:59 AM","7/28/2025, 10:31:23 AM",3fed9ca5a571f611,+250796179959,nap,samsung|SM-X115|14|SurveyCTO Collect 2.81.4 (461ba40),1157,,7/26/2025,5,2,1,33,33,33,9,24,33,0,0,0,0,19,6,2,1,4,uuid:7f594e01-05a3-4255-b8ff-495485bb442e,2505131025,uuid:7f594e01-05a3-4255-b8ff-495485bb442e
"7/28/2025, 10:44:48 AM","7/28/2025, 10:31:45 AM","7/28/2025, 10:44:46 AM",3fed9ca5a571f611,+250796179959,nap,samsung|SM-X115|14|SurveyCTO Collect 2.81.4 (461ba40),421,,7/27/2025,5,2,2,110,110,110,0,110,0,0,0,41,69,70,11,9,6,14,uuid:750c1cd5-9f0c-45cd-83ee-68b998ee2473,2505131025,uuid:750c1cd5-9f0c-45cd-83ee-68b998ee2473
"7/28/2025, 10:51:02 AM","7/28/2025, 10:44:52 AM","7/28/2025, 10:50:59 AM",3fed9ca5a571f611,+250796179959,nap,samsung|SM-X115|14|SurveyCTO Collect 2.81.4 (461ba40),255,,7/26/2025,5,2,3,30,30,30,23,7,0,0,8,6,16,18,3,2,1,6,uuid:a101521d-7f56-4fad-b086-20ee367303ca,2505131025,uuid:a101521d-7f56-4fad-b086-20ee367303ca
"7/28/2025, 10:53:33 AM","7/28/2025, 10:51:29 AM","7/28/2025, 10:53:31 AM",3fed9ca5a571f611,+250796179959,nap,samsung|SM-X115|14|SurveyCTO Collect 2.81.4 (461ba40),123,,7/26/2025,5,2,4,9,9,9,7,2,0,0,0,0,9,7,0,0,1,1,uuid:88551559-aa68-431f-8a3f-15c685bc63da,2505131025,uuid:88551559-aa68-431f-8a3f-15c685bc63da
"7/28/2025, 10:58:54 AM","7/28/2025, 10:53:44 AM","7/28/2025, 10:58:52 AM",3fed9ca5a571f611,+250796179959,nap,samsung|SM-X115|14|SurveyCTO Collect 2.81.4 (461ba40),276,,7/26/2025,5,2,6,9,9,9,8,1,0,0,0,0,9,7,1,0,0,1,uuid:de0e992b-0f8a-4aa8-aae6-c1c6aada29f6,2505131025,uuid:de0e992b-0f8a-4aa8-aae6-c1c6aada29f6
"7/28/2025, 8:12:56 PM","7/28/2025, 8:04:10 PM","7/28/2025, 8:05:46 PM",8b1ba51b8d99b240,+250796164370,nap,samsung|SM-X115|14|SurveyCTO Collect 2.81.4 (461ba40),96,,7/28/2025,7,3,1,9,43,12,17,26,24,19,1,0,0,43,0,0,0,0,uuid:b61ac690-5d23-4ce4-a894-ac29f0b43fdf,2505131025,uuid:b61ac690-5d23-4ce4-a894-ac29f0b43fdf
"7/28/2025, 8:12:57 PM","7/28/2025, 8:05:51 PM","7/28/2025, 8:10:27 PM",8b1ba51b8d99b240,+250796164370,nap,samsung|SM-X115|14|SurveyCTO Collect 2.81.4 (461ba40),251,,7/28/2025,7,3,2,0,95,37,0,95,0,0,8,46,41,63,0,19,1,12,uuid:9381f760-b317-49d3-8069-563ce186529f,2505131025,uuid:9381f760-b317-49d3-8069-563ce186529f
"7/28/2025, 8:12:57 PM","7/28/2025, 8:10:52 PM","7/28/2025, 8:11:30 PM",8b1ba51b8d99b240,+250796164370,nap,samsung|SM-X115|14|SurveyCTO Collect 2.81.4 (461ba40),37,,7/28/2025,7,3,3,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,uuid:6916a0f6-eb72-4b77-8ddb-b79d1d8835f3,2505131025,uuid:6916a0f6-eb72-4b77-8ddb-b79d1d8835f3
"7/28/2025, 8:28:10 PM","7/28/2025, 8:25:24 PM","7/28/2025, 8:28:05 PM",ea67cb053b6c77ee,,nap,google|Pixel 3a|12|SurveyCTO Collect 2.81.4 (461ba40),146,,7/27/2025,2,0,3,0,52,52,20,25,0,0,0,35,20,10,15,10,5,15,uuid:4b490e4a-da1f-4550-94d8-e6ff6c8e229d,2505051442,uuid:4b490e4a-da1f-4550-94d8-e6ff6c8e229d
"7/28/2025, 8:28:10 PM","7/28/2025, 6:44:22 AM","7/28/2025, 8:25:21 PM",ea67cb053b6c77ee,,nap,google|Pixel 3a|12|SurveyCTO Collect 2.81.4 (461ba40),167,,7/27/2025,2,0,2,0,35,25,0,35,0,0,0,20,15,15,10,5,0,5,uuid:141fce87-f70d-4a88-8a92-4598fa27c6fc,2505051442,uuid:141fce87-f70d-4a88-8a92-4598fa27c6fc
"7/28/2025, 8:28:11 PM","7/28/2025, 6:41:06 AM","7/28/2025, 6:44:19 AM",ea67cb053b6c77ee,,nap,google|Pixel 3a|12|SurveyCTO Collect 2.81.4 (461ba40),168,,7/27/2025,2,0,1,0,72,72,32,40,42,30,10,0,0,25,30,10,0,7,uuid:32f42fcf-cf53-4ee5-82fb-c4b5fbb6bb68,2505051442,uuid:32f42fcf-cf53-4ee5-82fb-c4b5fbb6bb68
"7/28/2025, 9:07:43 PM","7/28/2025, 8:54:03 PM","7/28/2025, 8:55:08 PM",07fbb5db5ad46e08,+250796168782,nap,samsung|SM-X115|14|SurveyCTO Collect 2.81.4 (461ba40),65,,7/28/2025,6,4,1,0,10,10,4,6,9,1,0,0,0,10,0,0,0,0,uuid:d1dc919f-b6fd-4a4d-9ade-bd1f79898af2,2505131025,uuid:d1dc919f-b6fd-4a4d-9ade-bd1f79898af2
"7/28/2025, 9:07:44 PM","7/28/2025, 8:55:15 PM","7/28/2025, 8:56:57 PM",07fbb5db5ad46e08,+250796168782,nap,samsung|SM-X115|14|SurveyCTO Collect 2.81.4 (461ba40),102,,7/28/2025,6,4,2,0,20,20,0,20,0,0,0,4,16,17,0,3,0,0,uuid:280f9291-7804-469b-b826-680720b6bef1,2505131025,uuid:280f9291-7804-469b-b826-680720b6bef1
"7/28/2025, 9:07:45 PM","7/28/2025, 8:57:09 PM","7/28/2025, 9:00:48 PM",07fbb5db5ad46e08,+250796168782,nap,samsung|SM-X115|14|SurveyCTO Collect 2.81.4 (461ba40),219,,7/28/2025,6,4,3,3,14,14,6,8,0,0,1,1,12,9,1,3,1,0,uuid:750001c3-ec76-499b-a9cc-60398fff064c,2505131025,uuid:750001c3-ec76-499b-a9cc-60398fff064c
"7/28/2025, 9:07:46 PM","7/28/2025, 9:01:22 PM","7/28/2025, 9:05:43 PM",07fbb5db5ad46e08,+250796168782,nap,samsung|SM-X115|14|SurveyCTO Collect 2.81.4 (461ba40),238,,7/28/2025,6,4,4,0,15,15,9,6,0,0,0,0,15,12,0,1,1,1,uuid:ca04e5ab-372f-4d72-a0cd-da1dd61cde07,2505131025,uuid:ca04e5ab-372f-4d72-a0cd-da1dd61cde07
"7/28/2025, 9:07:47 PM","7/28/2025, 9:06:04 PM","7/28/2025, 9:07:28 PM",07fbb5db5ad46e08,+250796168782,nap,samsung|SM-X115|14|SurveyCTO Collect 2.81.4 (461ba40),84,,7/28/2025,6,4,6,5,5,5,2,3,0,0,1,1,3,3,0,1,0,1,uuid:cb063076-c27a-417d-a76f-061ed4e49422,2505131025,uuid:cb063076-c27a-417d-a76f-061ed4e49422
"7/28/2025, 9:11:17 PM","7/28/2025, 9:09:55 PM","7/28/2025, 9:11:10 PM",ea67cb053b6c77ee,,nap,google|Pixel 3a|12|SurveyCTO Collect 2.81.4 (461ba40),76,,7/28/2025,2,0,3,0,56,55,25,30,0,0,0,35,20,15,20,10,0,10,uuid:fb530e7d-4dec-4c0f-9d66-883d4377b58a,2505051442,uuid:fb530e7d-4dec-4c0f-9d66-883d4377b58a
"7/28/2025, 9:11:17 PM","7/28/2025, 9:07:52 PM","7/28/2025, 9:09:52 PM",ea67cb053b6c77ee,,nap,google|Pixel 3a|12|SurveyCTO Collect 2.81.4 (461ba40),120,,7/28/2025,2,0,2,0,25,35,0,25,0,0,0,16,14,6,10,5,0,4,uuid:402880e6-28ea-4e1d-bb0b-5d763e61c932,2505051442,uuid:402880e6-28ea-4e1d-bb0b-5d763e61c932
"7/28/2025, 9:11:18 PM","7/28/2025, 9:05:39 PM","7/28/2025, 9:07:49 PM",ea67cb053b6c77ee,,nap,google|Pixel 3a|12|SurveyCTO Collect 2.81.4 (461ba40),130,,7/28/2025,2,0,1,0,72,72,32,40,42,20,10,0,0,20,22,10,5,15,uuid:438d0cb8-e7ba-4a0b-9c1e-7eadb2f96e51,2505051442,uuid:438d0cb8-e7ba-4a0b-9c1e-7eadb2f96e51
"7/29/2025, 7:58:53 AM","7/28/2025, 6:56:49 PM","7/28/2025, 6:57:31 PM",daf5cc04c7403870,,nap,samsung|SM-X115|14|SurveyCTO Collect 2.81.4 (461ba40),42,,7/28/2025,1,1,6,2,2,2,1,1,0,0,0,1,1,2,0,0,0,0,uuid:424b2104-7d8f-47a4-bdbe-b605f0d2d122,2505131025,uuid:424b2104-7d8f-47a4-bdbe-b605f0d2d122
"7/29/2025, 7:58:53 AM","7/28/2025, 6:59:38 PM","7/28/2025, 7:01:27 PM",daf5cc04c7403870,,nap,samsung|SM-X115|14|SurveyCTO Collect 2.81.4 (461ba40),109,,7/28/2025,1,1,1,0,19,12,12,7,16,3,0,0,0,18,0,0,1,0,uuid:e06d9a61-b180-40e1-8316-9c206e376f79,2505131025,uuid:e06d9a61-b180-40e1-8316-9c206e376f79
"7/29/2025, 7:58:54 AM","7/28/2025, 7:04:51 PM","7/28/2025, 7:06:26 PM",daf5cc04c7403870,,nap,samsung|SM-X115|14|SurveyCTO Collect 2.81.4 (461ba40),94,,7/28/2025,1,1,2,0,87,84,0,87,0,0,0,6,81,62,0,3,18,4,uuid:79919121-bb92-4ae4-ad28-e48072863b44,2505131025,uuid:79919121-bb92-4ae4-ad28-e48072863b44
"7/29/2025, 7:58:54 AM","7/28/2025, 7:06:31 PM","7/28/2025, 7:07:45 PM",daf5cc04c7403870,,nap,samsung|SM-X115|14|SurveyCTO Collect 2.81.4 (461ba40),74,,7/28/2025,1,1,4,2,5,5,4,1,0,0,0,0,5,5,0,0,0,0,uuid:11400674-c2ae-4ab1-a646-0296b73b5ae6,2505131025,uuid:11400674-c2ae-4ab1-a646-0296b73b5ae6
"7/29/2025, 7:58:55 AM","7/28/2025, 7:08:08 PM","7/28/2025, 7:15:08 PM",daf5cc04c7403870,,nap,samsung|SM-X115|14|SurveyCTO Collect 2.81.4 (461ba40),420,,7/28/2025,1,1,3,8,47,43,28,19,0,0,0,3,44,32,0,3,8,4,uuid:f4005f33-48d8-4ee4-94b6-543c0a4dd838,2505131025,uuid:f4005f33-48d8-4ee4-94b6-543c0a4dd838
"7/29/2025, 9:08:26 AM","7/28/2025, 10:58:58 AM","7/29/2025, 8:57:21 AM",3fed9ca5a571f611,+250796179959,nap,samsung|SM-X115|14|SurveyCTO Collect 2.81.4 (461ba40),449,,7/27/2025,5,2,1,33,33,33,24,9,33,0,0,0,0,18,3,1,6,5,uuid:cde33b2e-4b4c-4e36-b2f1-b397264e5442,2505131025,uuid:cde33b2e-4b4c-4e36-b2f1-b397264e5442
"7/29/2025, 9:08:26 AM","7/29/2025, 8:57:23 AM","7/29/2025, 8:59:47 AM",3fed9ca5a571f611,,nap,samsung|SM-X115|14|SurveyCTO Collect 2.81.4 (461ba40),144,,7/27/2025,5,2,2,110,110,110,0,110,0,0,0,43,67,78,13,6,4,9,uuid:49694aa1-c694-4ed9-97b0-6e54bbf13306,2505131025,uuid:49694aa1-c694-4ed9-97b0-6e54bbf13306
"7/29/2025, 9:08:27 AM","7/29/2025, 8:59:50 AM","7/29/2025, 9:02:38 AM",3fed9ca5a571f611,,nap,samsung|SM-X115|14|SurveyCTO Collect 2.81.4 (461ba40),168,,7/27/2025,5,2,3,30,30,30,21,9,0,0,7,6,17,17,2,1,4,6,uuid:75d010f8-3d9d-46ae-97a3-2fdc23a4ccdc,2505131025,uuid:75d010f8-3d9d-46ae-97a3-2fdc23a4ccdc
"7/29/2025, 9:08:27 AM","7/29/2025, 9:02:42 AM","7/29/2025, 9:05:26 AM",3fed9ca5a571f611,,nap,samsung|SM-X115|14|SurveyCTO Collect 2.81.4 (461ba40),164,,7/27/2025,5,2,4,9,9,9,7,2,0,0,0,0,9,6,1,0,1,1,uuid:cc33bf80-dc32-4ae0-a1d9-4d831b480461,2505131025,uuid:cc33bf80-dc32-4ae0-a1d9-4d831b480461
"7/29/2025, 9:08:27 AM","7/29/2025, 9:05:29 AM","7/29/2025, 9:06:37 AM",3fed9ca5a571f611,,nap,samsung|SM-X115|14|SurveyCTO Collect 2.81.4 (461ba40),68,,7/27/2025,5,2,5,3,3,3,1,2,0,0,0,0,3,3,0,0,0,0,uuid:03ee768a-07c8-41a9-a66d-61accca6bcb1,2505131025,uuid:03ee768a-07c8-41a9-a66d-61accca6bcb1
"7/29/2025, 9:08:28 AM","7/29/2025, 9:06:41 AM","7/29/2025, 9:08:06 AM",3fed9ca5a571f611,,nap,samsung|SM-X115|14|SurveyCTO Collect 2.81.4 (461ba40),86,,7/27/2025,5,2,6,2,2,2,1,1,0,0,0,0,2,2,0,0,0,0,uuid:4dfc9a9c-0763-44ad-8931-6da64ee36451,2505131025,uuid:4dfc9a9c-0763-44ad-8931-6da64ee36451
"7/29/2025, 1:08:36 PM","7/29/2025, 9:10:36 AM","7/29/2025, 9:12:19 AM",3fed9ca5a571f611,,nap,samsung|SM-X115|14|SurveyCTO Collect 2.81.4 (461ba40),103,,7/28/2025,5,2,1,39,39,39,29,10,39,0,0,0,0,19,3,7,4,6,uuid:da244b15-3abb-4f20-a5fc-1dc7f585e637,2505131025,uuid:da244b15-3abb-4f20-a5fc-1dc7f585e637
"7/29/2025, 1:08:37 PM","7/29/2025, 9:12:22 AM","7/29/2025, 11:17:34 AM",3fed9ca5a571f611,,nap,samsung|SM-X115|14|SurveyCTO Collect 2.81.4 (461ba40),7125,,7/28/2025,5,2,2,104,104,104,0,104,0,0,0,39,65,76,8,6,9,11,uuid:82307675-5a38-4920-9b60-d26b8ee299a3,2505131025,uuid:82307675-5a38-4920-9b60-d26b8ee299a3
"7/29/2025, 9:29:14 PM","7/29/2025, 9:13:07 PM","7/29/2025, 9:14:43 PM",8f95c3041617bd5e,+250789578034,nap,TECNO|TECNO KG5j|11|SurveyCTO Collect 2.81.4 (461ba40),95,,7/29/2025,6,4,1,0,9,9,3,6,8,1,0,0,0,9,0,0,0,0,uuid:ce55e931-89ef-444f-8431-d141949adb75,2505051442,uuid:ce55e931-89ef-444f-8431-d141949adb75
"7/29/2025, 9:29:15 PM","7/29/2025, 9:14:47 PM","7/29/2025, 9:16:43 PM",8f95c3041617bd5e,+250789578034,nap,TECNO|TECNO KG5j|11|SurveyCTO Collect 2.81.4 (461ba40),116,,7/29/2025,6,4,2,0,20,20,0,20,0,0,0,3,17,15,0,5,0,0,uuid:b87efd00-de2e-4b34-9dce-17b4305ec766,2505051442,uuid:b87efd00-de2e-4b34-9dce-17b4305ec766
"7/29/2025, 9:29:15 PM","7/29/2025, 9:16:50 PM","7/29/2025, 9:22:43 PM",8f95c3041617bd5e,+250789578034,nap,TECNO|TECNO KG5j|11|SurveyCTO Collect 2.81.4 (461ba40),353,,7/29/2025,6,4,3,3,17,17,7,10,0,0,0,2,15,13,0,2,1,1,uuid:7dc53000-cf2d-4d66-9ca5-585d14b30401,2505051442,uuid:7dc53000-cf2d-4d66-9ca5-585d14b30401
"7/29/2025, 9:29:16 PM","7/29/2025, 9:22:56 PM","7/29/2025, 9:27:41 PM",8f95c3041617bd5e,+250789578034,nap,TECNO|TECNO KG5j|11|SurveyCTO Collect 2.81.4 (461ba40),286,,7/29/2025,6,4,4,0,15,15,10,5,0,0,0,0,15,8,1,2,3,1,uuid:42ed5a42-9431-47cd-b4d6-72088e8ba252,2505051442,uuid:42ed5a42-9431-47cd-b4d6-72088e8ba252
"7/29/2025, 9:29:16 PM","7/29/2025, 9:27:46 PM","7/29/2025, 9:29:06 PM",8f95c3041617bd5e,+250789578034,nap,TECNO|TECNO KG5j|11|SurveyCTO Collect 2.81.4 (461ba40),79,,7/29/2025,6,4,6,5,5,5,2,3,0,0,1,1,3,4,0,0,0,1,uuid:cd7c58a0-a9e3-4b3d-80c7-72df3a9e82e5,2505051442,uuid:cd7c58a0-a9e3-4b3d-80c7-72df3a9e82e5
"7/29/2025, 9:39:15 PM","7/29/2025, 9:45:13 AM","7/29/2025, 9:49:52 AM",ea67cb053b6c77ee,,nap,google|Pixel 3a|12|SurveyCTO Collect 2.81.4 (461ba40),196,,7/29/2025,2,0,1,0,78,78,48,30,48,15,15,0,0,20,35,13,2,8,uuid:5637d45e-0e29-4ff3-af90-154b52c093ea,2505051442,uuid:5637d45e-0e29-4ff3-af90-154b52c093ea
"7/29/2025, 9:39:15 PM","7/29/2025, 9:50:02 AM","7/29/2025, 9:51:38 AM",ea67cb053b6c77ee,,nap,google|Pixel 3a|12|SurveyCTO Collect 2.81.4 (461ba40),97,,7/29/2025,2,0,2,0,39,25,0,39,0,0,0,19,20,25,5,2,1,7,uuid:221d9004-1281-462e-a37c-fc5f3b4296cd,2505051442,uuid:221d9004-1281-462e-a37c-fc5f3b4296cd
"7/29/2025, 9:39:16 PM","7/29/2025, 9:54:14 AM","7/29/2025, 9:55:07 AM",ea67cb053b6c77ee,,nap,google|Pixel 3a|12|SurveyCTO Collect 2.81.4 (461ba40),53,,7/29/2025,2,0,4,0,10,10,5,5,6,3,2,0,0,5,2,1,1,1,uuid:58a51c89-646f-409f-8fff-5c905cfbbc52,2505051442,uuid:58a51c89-646f-409f-8fff-5c905cfbbc52
"7/29/2025, 9:39:16 PM","7/29/2025, 9:55:10 AM","7/29/2025, 9:57:34 AM",ea67cb053b6c77ee,,nap,google|Pixel 3a|12|SurveyCTO Collect 2.81.4 (461ba40),143,,7/29/2025,2,0,6,0,10,10,5,5,0,0,2,5,3,5,2,2,0,1,uuid:fae91fae-a105-4930-92ef-592c8a47f034,2505051442,uuid:fae91fae-a105-4930-92ef-592c8a47f034
"7/29/2025, 9:39:17 PM","7/29/2025, 9:51:41 AM","7/29/2025, 9:54:12 AM",ea67cb053b6c77ee,,nap,google|Pixel 3a|12|SurveyCTO Collect 2.81.4 (461ba40),151,,7/29/2025,2,0,3,0,59,59,39,20,0,0,10,29,20,24,15,10,0,20,uuid:fe469d82-aa7d-44e3-9c62-6f1049d89a3d,2505051442,uuid:fe469d82-aa7d-44e3-9c62-6f1049d89a3d
"7/30/2025, 9:15:33 AM","7/30/2025, 8:49:32 AM","7/30/2025, 8:51:06 AM",daf5cc04c7403870,,nap,samsung|SM-X115|14|SurveyCTO Collect 2.81.4 (461ba40),94,,7/29/2025,1,1,3,5,47,45,27,20,0,0,0,3,44,32,0,2,8,5,uuid:e638b1f1-4052-4740-800f-924b1f496b54,2505131025,uuid:e638b1f1-4052-4740-800f-924b1f496b54
"7/30/2025, 9:15:33 AM","7/30/2025, 8:51:22 AM","7/30/2025, 8:52:28 AM",daf5cc04c7403870,,nap,samsung|SM-X115|14|SurveyCTO Collect 2.81.4 (461ba40),66,,7/29/2025,1,1,6,2,2,2,1,1,0,0,0,0,2,2,0,0,0,0,uuid:8386a34d-eaba-4e0b-9f2a-538f131fa666,2505131025,uuid:8386a34d-eaba-4e0b-9f2a-538f131fa666
"7/30/2025, 9:15:34 AM","7/30/2025, 8:53:41 AM","7/30/2025, 8:55:10 AM",daf5cc04c7403870,,nap,samsung|SM-X115|14|SurveyCTO Collect 2.81.4 (461ba40),89,,7/29/2025,1,1,1,1,17,14,13,4,15,2,0,0,0,16,0,0,1,0,uuid:1d64aae3-9400-457e-83a8-fcac0692b7ac,2505131025,uuid:1d64aae3-9400-457e-83a8-fcac0692b7ac
"7/30/2025, 9:15:34 AM","7/30/2025, 9:06:55 AM","7/30/2025, 9:10:21 AM",daf5cc04c7403870,,nap,samsung|SM-X115|14|SurveyCTO Collect 2.81.4 (461ba40),206,,7/29/2025,1,1,2,0,89,84,0,89,0,0,0,4,85,72,0,0,15,2,uuid:98748195-71b6-4e28-8e44-edc74ec5a7f6,2505131025,uuid:98748195-71b6-4e28-8e44-edc74ec5a7f6
"7/30/2025, 9:23:03 AM","7/30/2025, 9:18:40 AM","7/30/2025, 9:19:55 AM",daf5cc04c7403870,,nap,samsung|SM-X115|14|SurveyCTO Collect 2.81.4 (461ba40),74,,7/29/2025,1,1,4,3,5,5,4,1,0,0,0,0,5,5,0,0,0,0,uuid:da6f16c8-af24-402e-baeb-1beceedc3658,2505131025,uuid:da6f16c8-af24-402e-baeb-1beceedc3658
"7/30/2025, 9:23:03 AM","7/30/2025, 9:20:01 AM","7/30/2025, 9:22:57 AM",daf5cc04c7403870,,nap,samsung|SM-X115|14|SurveyCTO Collect 2.81.4 (461ba40),176,,7/29/2025,1,1,5,0,2,2,2,0,0,0,0,0,2,2,0,0,0,0,uuid:eecd412a-7b30-49b7-975f-085403b49095,2505131025,uuid:eecd412a-7b30-49b7-975f-085403b49095
"7/30/2025, 8:03:29 PM","7/30/2025, 8:23:50 AM","7/30/2025, 8:26:26 AM",ea67cb053b6c77ee,,nap,google|Pixel 3a|12|SurveyCTO Collect 2.81.4 (461ba40),156,,7/30/2025,2,0,1,0,78,78,42,36,52,16,10,0,0,20,32,11,5,10,uuid:c06dca60-a4ea-4680-b5f5-b599268eaf3f,2505051442,uuid:c06dca60-a4ea-4680-b5f5-b599268eaf3f
"7/30/2025, 8:03:30 PM","7/30/2025, 8:26:35 AM","7/30/2025, 8:28:11 AM",ea67cb053b6c77ee,,nap,google|Pixel 3a|12|SurveyCTO Collect 2.81.4 (461ba40),96,,7/30/2025,2,0,2,0,33,20,0,33,0,0,0,13,20,13,11,6,0,3,uuid:a9f1aa8c-db55-4f2b-a36b-577cbf0384d9,2505051442,uuid:a9f1aa8c-db55-4f2b-a36b-577cbf0384d9
"7/30/2025, 8:03:30 PM","7/30/2025, 8:28:14 AM","7/30/2025, 8:31:28 AM",ea67cb053b6c77ee,,nap,google|Pixel 3a|12|SurveyCTO Collect 2.81.4 (461ba40),195,,7/30/2025,2,0,3,0,56,56,26,30,0,0,0,33,23,33,10,3,5,5,uuid:f9a59afd-f1e0-428d-ae04-5586793ce95e,2505051442,uuid:f9a59afd-f1e0-428d-ae04-5586793ce95e
